route_id,service_id,trip_id
14360,1,14360_04_50
14362,1,14362_05_35
18443,1,18443_06_30
18446,1,18446_07_40
18443,1,18443_09_05
22738,1,22738_10_35
11752,1,11752_13_40
22213,1,22213_14_00
22214,1,22214_15_15
19661,1,19661_17_15
19659,1,19659_18_40
19661,1,19661_19_55
19659,1,19659_21_00
22213,1,22213_05_20
22214,1,22214_06_25
22213,1,22213_07_40
22214,1,22214_09_05
11751,1,11751_10_45
34252,1,34252_11_05
18650,1,18650_07_30
22623,1,22623_07_50
22625,1,22625_10_50
21679,1,21679_14_50
28638,1,28638_16_50
22410,1,22410_18_05
11796,1,11796_12_15
20785,1,20785_12_25
41084,1,41084_12_45
41085,1,41085_14_35
41084,1,41084_17_20
41085,1,41085_18_55
13768,1,13768_12_45
47807,1,47807_12_45
33689,1,33689_13_20
33690,1,33690_14_35
33689,1,33689_15_25
33690,1,33690_16_40
42053,1,42053_17_30
21048,1,21048_18_05
33689,1,33689_18_40
33690,1,33690_19_35
47806,1,47806_20_30
15729,1,15729_21_05
9077,1,9077_08_25
51081,1,51081_08_35
51082,1,51082_10_45
51081,1,51081_12_00
51082,1,51082_13_15
51081,1,51081_16_25
51082,1,51082_17_40
23985,1,23985_14_15
51260,1,51260_16_25
20031,1,20031_19_40
51260,1,51260_05_15
20031,1,20031_07_20
9197,1,9197_15_30
20108,1,20108_15_30
21163,1,21163_16_00
21164,1,21164_18_10
21163,1,21163_20_00
21164,1,21164_05_30
21163,1,21163_07_15
20120,1,20120_11_15
9196,1,9196_11_35
11796,1,11796_13_55
51090,1,51090_14_20
51091,1,51091_16_30
27821,1,27821_18_15
29326,1,29326_20_10
27821,1,27821_04_15
29326,1,29326_05_50
51090,1,51090_07_50
51091,1,51091_09_35
18648,1,18648_11_20
15744,1,15744_08_45
15763,1,15763_08_45
50428,1,50428_09_05
42257,1,42257_10_25
24516,1,24516_16_35
41207,1,41207_17_45
50430,1,50430_18_45
25954,1,25954_08_20
21493,1,21493_09_10
10228,1,10228_11_20
21493,1,21493_14_30
10228,1,10228_16_40
21493,1,21493_18_00
26756,1,26756_19_15
43987,1,43987_14_30
49148,1,49148_14_30
16617,1,16617_17_00
16620,1,16620_18_40
16617,1,16617_07_20
16620,1,16620_09_20
43979,1,43979_10_55
49119,1,49119_12_30
12392,1,12392_12_45
43980,1,43980_14_50
43979,1,43979_20_30
43980,1,43980_05_55
43987,1,43987_12_30
49148,1,49148_12_30
44070,1,44070_12_50
43977,1,43977_19_00
49119,1,49119_20_35
12392,1,12392_20_50
42854,1,42854_07_45
24881,1,24881_09_20
24091,1,24091_13_00
24881,1,24881_16_30
42846,1,42846_18_05
44892,1,44892_12_30
42780,1,42780_12_30
44963,1,44963_12_55
26039,1,26039_14_45
31604,1,31604_17_05
25757,1,25757_18_45
42502,1,42502_20_30
44893,1,44893_20_50
44892,1,44892_12_00
42780,1,42780_12_00
44963,1,44963_12_25
26039,1,26039_14_15
31604,1,31604_16_35
25757,1,25757_18_15
42502,1,42502_20_00
44893,1,44893_20_20
44892,1,44892_14_30
50229,1,50229_14_30
50227,1,50227_15_20
50229,1,50229_16_45
50227,1,50227_17_45
25849,1,25849_18_45
25856,1,25856_20_30
25849,1,25849_05_00
25856,1,25856_06_20
8670,1,8670_08_15
50109,1,50109_10_10
44893,1,44893_11_25
44892,1,44892_12_50
42500,1,42500_12_50
27633,1,27633_13_15
26061,1,26061_15_15
27633,1,27633_17_15
26061,1,26061_18_50
48550,1,48550_20_30
44892,1,44892_07_40
42503,1,42503_07_40
26039,1,26039_08_30
49829,1,49829_11_00
26039,1,26039_13_10
49829,1,49829_16_00
42504,1,42504_17_25
35525,1,35525_08_10
33483,1,33483_10_30
35525,1,35525_14_00
49829,1,49829_16_15
42504,1,42504_17_40
32972,1,32972_10_25
39538,1,39538_10_30
25815,1,25815_11_20
25051,1,25051_13_20
25815,1,25815_15_40
25051,1,25051_16_40
25815,1,25815_17_45
12366,1,12366_18_50
32972,1,32972_12_00
37096,1,37096_12_05
40254,1,40254_19_15
35174,1,35174_12_15
21023,1,21023_15_05
34042,1,34042_16_05
19177,1,19177_17_25
34042,1,34042_18_20
19177,1,19177_19_15
34042,1,34042_20_10
19177,1,19177_21_05
34040,1,34040_22_25
21023,1,21023_05_45
34042,1,34042_06_40
19177,1,19177_08_00
34042,1,34042_09_00
19177,1,19177_09_55
34040,1,34040_10_50
32972,1,32972_12_35
37096,1,37096_12_40
18383,1,18383_12_50
18382,1,18382_14_55
18382,1,18382_17_35
18383,1,18383_18_55
18382,1,18382_20_10
39534,1,39534_21_15
32971,1,32971_21_20
13319,1,13319_08_55
42484,1,42484_08_55
20671,1,20671_09_50
23294,1,23294_12_10
20671,1,20671_15_50
23294,1,23294_17_20
20671,1,20671_18_45
13322,1,13322_19_30
25977,1,25977_08_45
20029,1,20029_12_50
33629,1,33629_17_15
24580,1,24580_18_10
13319,1,13319_12_10
13787,1,13787_12_10
43182,1,43182_12_45
43181,1,43181_14_30
43182,1,43182_16_45
24030,1,24030_18_10
44143,1,44143_19_45
13322,1,13322_20_35
43987,1,43987_08_50
49148,1,49148_08_50
43979,1,43979_13_05
43979,1,43979_18_00
43987,1,43987_12_05
49149,1,49149_12_05
43980,1,43980_12_25
43979,1,43979_14_00
43980,1,43980_17_00
43979,1,43979_18_40
49119,1,49119_20_15
12392,1,12392_20_30
1331,1,1331_13_45
5999,1,5999_13_47
33189,1,33189_14_30
5695,1,5695_17_55
33188,1,33188_19_45
51109,1,51109_05_00
33204,1,33204_06_25
33189,1,33189_07_50
17721,1,17721_10_15
1331,1,1331_11_33
11839,1,11839_14_25
34417,1,34417_15_30
11839,1,11839_16_45
34417,1,34417_18_35
11839,1,11839_20_05
34417,1,34417_21_45
11839,1,11839_05_20
34417,1,34417_06_25
11839,1,11839_08_05
34417,1,34417_09_30
3097,1,3097_10_55
7481,1,7481_11_05
14683,1,14683_14_35
41914,1,41914_15_05
41913,1,41913_16_00
41914,1,41914_17_30
41913,1,41913_18_45
41914,1,41914_20_00
22179,1,22179_21_30
41913,1,41913_06_20
41914,1,41914_07_50
41913,1,41913_09_00
41914,1,41914_10_05
19496,1,19496_11_00
33319,1,33319_14_40
31209,1,31209_14_45
44499,1,44499_17_55
44498,1,44498_19_05
44499,1,44499_20_40
44424,1,44424_05_20
44423,1,44423_06_50
44420,1,44420_08_50
33319,1,33319_15_30
35662,1,35662_15_35
46954,1,46954_16_50
44422,1,44422_18_55
44421,1,44421_21_00
44422,1,44422_05_35
44421,1,44421_07_15
44420,1,44420_09_20
31208,1,31208_10_25
33321,1,33321_10_55
33319,1,33319_15_00
44470,1,44470_15_05
44422,1,44422_16_20
44421,1,44421_18_20
44422,1,44422_20_10
44421,1,44421_05_50
44422,1,44422_07_20
44421,1,44421_08_50
44446,1,44446_11_10
42750,1,42750_14_05
42089,1,42089_16_05
42086,1,42086_18_25
42089,1,42089_20_45
42089,1,42089_06_55
20021,1,20021_11_45
31495,1,31495_14_00
37185,1,37185_15_45
37186,1,37186_17_40
37185,1,37185_19_10
37186,1,37186_20_40
37185,1,37185_21_40
37186,1,37186_05_50
37185,1,37185_07_05
37186,1,37186_08_35
31494,1,31494_10_30
48621,1,48621_16_25
48636,1,48636_16_25
27821,1,27821_18_20
29326,1,29326_20_15
27821,1,27821_22_35
29326,1,29326_05_45
27821,1,27821_07_25
29326,1,29326_09_30
48637,1,48637_11_35
48622,1,48622_13_25
9315,1,9315_09_25
29350,1,29350_09_25
26946,1,26946_13_05
29350,1,29350_15_35
26946,1,26946_17_40
9315,1,9315_14_45
29175,1,29175_14_45
34029,1,34029_16_35
28916,1,28916_18_05
34029,1,34029_19_30
32942,1,32942_21_20
21201,1,21201_05_45
28916,1,28916_07_20
34029,1,34029_08_40
28916,1,28916_10_30
29176,1,29176_11_50
9298,1,9298_13_20
40619,1,40619_14_10
44418,1,44418_14_20
46954,1,46954_15_15
44418,1,44418_17_20
46954,1,46954_19_00
44420,1,44420_21_05
44419,1,44419_06_30
44421,1,44421_09_05
44420,1,44420_11_05
30282,1,30282_14_10
36703,1,36703_14_30
36702,1,36702_15_05
36703,1,36703_15_40
36702,1,36702_16_20
36703,1,36703_17_25
36702,1,36702_18_05
36703,1,36703_18_45
36702,1,36702_19_25
36703,1,36703_20_30
36702,1,36702_21_15
27936,1,27936_21_45
29840,1,29840_05_15
36703,1,36703_05_25
36702,1,36702_06_00
36703,1,36703_06_35
36702,1,36702_07_10
36703,1,36703_07_50
36702,1,36702_09_30
36703,1,36703_10_35
48621,1,48621_12_00
48636,1,48636_12_00
27821,1,27821_13_55
29326,1,29326_16_45
48637,1,48637_18_40
48622,1,48622_20_30
48621,1,48621_09_30
48636,1,48636_09_30
27821,1,27821_11_25
48637,1,48637_17_10
48622,1,48622_19_00
48621,1,48621_14_45
48635,1,48635_14_45
26946,1,26946_16_30
29350,1,29350_18_40
26958,1,26958_20_25
29079,1,29079_04_30
26958,1,26958_06_00
29079,1,29079_08_00
48622,1,48622_11_35
51119,1,51119_14_55
51120,1,51120_15_30
51119,1,51119_16_45
51121,1,51121_18_30
51122,1,51122_19_50
51121,1,51121_21_05
51122,1,51122_06_00
51120,1,51120_07_15
51119,1,51119_08_30
51120,1,51120_09_50
51119,1,51119_11_20
51120,1,51120_12_35
39733,1,39733_14_25
20285,1,20285_15_35
40009,1,40009_16_40
20285,1,20285_18_10
40009,1,40009_19_15
20285,1,20285_20_20
47807,1,47807_21_25
42257,1,42257_22_30
42293,1,42293_23_00
40009,1,40009_06_00
20285,1,20285_06_55
40009,1,40009_08_00
20285,1,20285_09_05
40009,1,40009_10_35
39532,1,39532_11_40
22157,1,22157_14_35
22158,1,22158_15_10
22157,1,22157_15_50
22158,1,22158_16_55
22157,1,22157_17_35
22158,1,22158_18_15
22157,1,22157_18_55
22158,1,22158_19_35
22157,1,22157_20_40
22158,1,22158_21_20
22157,1,22157_21_55
22158,1,22158_05_30
22157,1,22157_06_05
36944,1,36944_14_00
22158,1,22158_06_40
22157,1,22157_07_20
22158,1,22158_08_25
22157,1,22157_09_05
22158,1,22158_09_45
22157,1,22157_10_25
22158,1,22158_11_05
36943,1,36943_11_40
1272,1,1272_12_10
7574,1,7574_07_15
40167,1,40167_07_15
25018,1,25018_07_25
25019,1,25019_08_20
25018,1,25018_09_15
25019,1,25019_11_00
25018,1,25018_11_40
25019,1,25019_12_15
25018,1,25018_12_50
25019,1,25019_14_05
25018,1,25018_14_45
25018,1,25018_17_15
25019,1,25019_17_35
40546,1,40546_18_25
24658,1,24658_07_00
41965,1,41965_07_30
4323,1,4323_10_30
27696,1,27696_12_20
20084,1,20084_16_05
17711,1,17711_14_35
25029,1,25029_14_35
14683,1,14683_14_45
14686,1,14686_17_05
14683,1,14683_19_10
14686,1,14686_21_20
14683,1,14683_06_10
14686,1,14686_07_55
39906,1,39906_09_50
39786,1,39786_11_20
30278,1,30278_12_25
48635,1,48635_13_00
26944,1,26944_14_35
26945,1,26945_16_50
26944,1,26944_19_30
26945,1,26945_04_40
26944,1,26944_06_45
26945,1,26945_09_15
48628,1,48628_10_50
48622,1,48622_11_50
48621,1,48621_16_00
48626,1,48626_16_00
29350,1,29350_16_30
26946,1,26946_18_30
29350,1,29350_20_55
26946,1,26946_06_20
29350,1,29350_08_35
26946,1,26946_10_35
48627,1,48627_12_35
48622,1,48622_13_00
48621,1,48621_16_40
48636,1,48636_16_40
27821,1,27821_18_35
29326,1,29326_20_40
27821,1,27821_22_55
27821,1,27821_07_40
29326,1,29326_09_55
48637,1,48637_11_50
48622,1,48622_13_40
51071,1,51071_15_25
31483,1,31483_15_35
47726,1,47726_17_55
31190,1,31190_19_50
47723,1,47723_21_20
31190,1,31190_05_45
47723,1,47723_06_40
31483,1,31483_08_00
47726,1,47726_09_55
5800,1,5800_11_45
51106,1,51106_14_00
30747,1,30747_14_10
30747,1,30747_15_20
30747,1,30747_16_55
30747,1,30747_18_10
30747,1,30747_19_25
30747,1,30747_21_05
30747,1,30747_05_25
30747,1,30747_06_30
30747,1,30747_08_05
30747,1,30747_09_15
30747,1,30747_10_25
20021,1,20021_11_35
39747,1,39747_14_15
35159,1,35159_14_25
35158,1,35158_16_25
35159,1,35159_18_15
35158,1,35158_20_30
35159,1,35159_05_30
35158,1,35158_06_55
35159,1,35159_08_30
40253,1,40253_10_45
17711,1,17711_12_30
7478,1,7478_14_50
50776,1,50776_15_00
50777,1,50777_16_50
50776,1,50776_18_25
50777,1,50777_20_35
50776,1,50776_05_15
50777,1,50777_06_35
50776,1,50776_08_10
50777,1,50777_10_10
25049,1,25049_14_30
40674,1,40674_15_50
20273,1,20273_17_00
40674,1,40674_18_35
20273,1,20273_19_45
40674,1,40674_20_55
20273,1,20273_06_05
40674,1,40674_07_10
20273,1,20273_08_20
40674,1,40674_09_25
20273,1,20273_11_05
40674,1,40674_12_15
19682,1,19682_13_20
15835,1,15835_13_25
1328,1,1328_14_05
31171,1,31171_15_20
5594,1,5594_17_00
31171,1,31171_18_20
5594,1,5594_19_35
31171,1,31171_21_15
5594,1,5594_05_30
31171,1,31171_06_40
5594,1,5594_08_20
31171,1,31171_09_35
34477,1,34477_10_50
20021,1,20021_11_20
2144,1,2144_15_35
51106,1,51106_15_35
35172,1,35172_15_45
47271,1,47271_17_05
35172,1,35172_18_00
47271,1,47271_18_55
35158,1,35158_19_50
35159,1,35159_21_50
35158,1,35158_05_50
35172,1,35172_08_50
47271,1,47271_10_10
1312,1,1312_11_00
16751,1,16751_15_15
19268,1,19268_15_15
51127,1,51127_16_35
49892,1,49892_17_40
49892,1,49892_20_00
16186,1,16186_21_05
19268,1,19268_22_00
16186,1,16186_06_00
49892,1,49892_06_55
51127,1,51127_07_55
49892,1,49892_09_30
51127,1,51127_10_35
49892,1,49892_11_50
16186,1,16186_12_55
15340,1,15340_13_45
16751,1,16751_15_00
19268,1,19268_15_00
51127,1,51127_16_05
49892,1,49892_17_10
49892,1,49892_19_30
16186,1,16186_20_35
19268,1,19268_21_30
16186,1,16186_22_30
49892,1,49892_06_20
51127,1,51127_07_25
49892,1,49892_08_30
51127,1,51127_09_45
49892,1,49892_11_25
51127,1,51127_12_40
15340,1,15340_13_40
19382,1,19382_15_00
19268,1,19268_21_55
16186,1,16186_05_55
19268,1,19268_06_40
16186,1,16186_07_30
19384,1,19384_10_55
31252,1,31252_15_40
40317,1,40317_15_50
20878,1,20878_16_10
40099,1,40099_18_30
45466,1,45466_20_20
34721,1,34721_22_20
45466,1,45466_05_00
34721,1,34721_06_25
45466,1,45466_08_15
34721,1,34721_09_50
18611,1,18611_11_15
45466,1,45466_14_10
34721,1,34721_15_15
45466,1,45466_17_15
34721,1,34721_18_50
45466,1,45466_20_50
34721,1,34721_04_40
34721,1,34721_07_45
18611,1,18611_09_20
7862,1,7862_10_30
21375,1,21375_11_10
11007,1,11007_14_40
13763,1,13763_18_20
13762,1,13762_19_40
13763,1,13763_21_45
13762,1,13762_08_55
13762,1,13762_11_35
19290,1,19290_15_00
20325,1,20325_16_30
18552,1,18552_17_35
43408,1,43408_19_00
43407,1,43407_20_15
20325,1,20325_21_45
18552,1,18552_05_25
43408,1,43408_06_55
43407,1,43407_08_20
50993,1,50993_10_10
42812,1,42812_14_00
17588,1,17588_15_30
17587,1,17587_16_25
51137,1,51137_17_20
51135,1,51135_19_25
17588,1,17588_06_00
17587,1,17587_06_45
17588,1,17588_07_30
17587,1,17587_08_20
17588,1,17588_09_15
17587,1,17587_10_30
18998,1,18998_11_20
44892,1,44892_13_45
42506,1,42506_13_45
26384,1,26384_15_05
26382,1,26382_16_45
26384,1,26384_18_05
26040,1,26040_19_25
50096,1,50096_21_00
26382,1,26382_05_10
26384,1,26384_06_25
26382,1,26382_07_45
25477,1,25477_09_30
49817,1,49817_10_55
8004,1,8004_07_15
51142,1,51142_07_15
51143,1,51143_08_00
51142,1,51142_10_30
51143,1,51143_14_45
3717,1,3717_16_35
26439,1,26439_17_45
8007,1,8007_18_00
8004,1,8004_06_35
49893,1,49893_06_35
49907,1,49907_07_30
49906,1,49906_10_00
49907,1,49907_13_55
49334,1,49334_15_45
33161,1,33161_17_20
31985,1,31985_13_50
19898,1,19898_14_25
19899,1,19899_16_45
19898,1,19898_19_15
19899,1,19899_05_30
19898,1,19898_07_05
19899,1,19899_09_35
50959,1,50959_11_30
8007,1,8007_12_00
8574,1,8574_13_50
13807,1,13807_13_50
41079,1,41079_14_30
41082,1,41082_15_55
41079,1,41079_17_45
41082,1,41082_19_10
51146,1,51146_21_00
51395,1,51395_04_50
41079,1,41079_06_05
41082,1,41082_07_20
41079,1,41079_09_05
41082,1,41082_10_25
28247,1,28247_11_45
36229,1,36229_14_20
23657,1,23657_14_35
41396,1,41396_16_25
23657,1,23657_17_40
41396,1,41396_19_10
23657,1,23657_21_20
51147,1,51147_22_20
51134,1,51134_05_05
41396,1,41396_05_10
23657,1,23657_06_15
41396,1,41396_07_55
23657,1,23657_09_10
41185,1,41185_10_40
21523,1,21523_16_15
7377,1,7377_16_25
20878,1,20878_16_40
40099,1,40099_19_00
34721,1,34721_22_50
20878,1,20878_07_55
7862,1,7862_09_50
48621,1,48621_16_10
48636,1,48636_16_10
29326,1,29326_20_00
27821,1,27821_22_15
29326,1,29326_05_30
27821,1,27821_07_10
29326,1,29326_09_25
48637,1,48637_11_20
48621,1,48621_13_10
8565,1,8565_14_20
28311,1,28311_14_25
9177,1,9177_14_55
28308,1,28308_16_00
23657,1,23657_17_05
41185,1,41185_19_20
41117,1,41117_21_15
51147,1,51147_22_30
51134,1,51134_05_00
41091,1,41091_05_10
9177,1,9177_06_15
28308,1,28308_07_15
23657,1,23657_08_30
41396,1,41396_10_55
28247,1,28247_12_40
8573,1,8573_13_15
8574,1,8574_14_40
41133,1,41133_14_40
41396,1,41396_16_00
41183,1,41183_17_45
41184,1,41184_19_30
23657,1,23657_21_35
51147,1,51147_22_35
51134,1,51134_05_45
41396,1,41396_05_50
41183,1,41183_06_55
41184,1,41184_08_20
23657,1,23657_09_55
41132,1,41132_12_00
8573,1,8573_13_10
39763,1,39763_08_15
32854,1,32854_08_25
38512,1,38512_09_45
32854,1,32854_13_00
38512,1,38512_14_45
51168,1,51168_16_05
51167,1,51167_17_00
40413,1,40413_17_55
8266,1,8266_13_50
25346,1,25346_13_50
20854,1,20854_14_10
5695,1,5695_15_30
20854,1,20854_17_15
5695,1,5695_18_35
5695,1,5695_21_30
20854,1,20854_06_00
5695,1,5695_07_05
20854,1,20854_08_25
5695,1,5695_10_10
25348,1,25348_11_30
8270,1,8270_12_00
44751,1,44751_15_55
43836,1,43836_15_55
44172,1,44172_16_05
44173,1,44173_17_05
44172,1,44172_18_30
44173,1,44173_20_05
44752,1,44752_12_40
44172,1,44172_22_05
44173,1,44173_06_00
44172,1,44172_07_35
47521,1,47521_12_00
44751,1,44751_15_20
43836,1,43836_15_20
44172,1,44172_15_25
44173,1,44173_17_25
44172,1,44172_19_00
44173,1,44173_21_00
44172,1,44172_05_45
44173,1,44173_07_20
44172,1,44172_08_55
44173,1,44173_10_55
43662,1,43662_12_25
44752,1,44752_12_30
48621,1,48621_13_55
48933,1,48933_13_55
51158,1,51158_15_00
4961,1,4961_16_00
21716,1,21716_18_45
21716,1,21716_07_05
51161,1,51161_09_50
51158,1,51158_10_25
48627,1,48627_11_00
48622,1,48622_11_30
44775,1,44775_14_40
44775,1,44775_18_45
44776,1,44776_20_35
44775,1,44775_05_30
44775,1,44775_09_00
9077,1,9077_15_20
51081,1,51081_15_30
51082,1,51082_17_00
44775,1,44775_18_30
44776,1,44776_08_00
51081,1,51081_10_00
51082,1,51082_11_15
9078,1,9078_12_15
44776,1,44776_20_30
51081,1,51081_22_05
51082,1,51082_05_20
44775,1,44775_06_25
10493,1,10493_14_35
39752,1,39752_14_35
38774,1,38774_15_35
38980,1,38980_17_15
38774,1,38774_18_30
38980,1,38980_19_45
38980,1,38980_10_20
20560,1,20560_11_30
26852,1,26852_12_30
22538,1,22538_09_00
48372,1,48372_09_15
10031,1,10031_11_10
43977,1,43977_11_25
28184,1,28184_15_55
28397,1,28397_16_30
7191,1,7191_17_50
10356,1,10356_18_55
40280,1,40280_14_30
50777,1,50777_15_10
50776,1,50776_17_10
50777,1,50777_18_55
50776,1,50776_21_05
50777,1,50777_05_35
50776,1,50776_06_55
50777,1,50777_08_30
50776,1,50776_10_40
26251,1,26251_12_25
9481,1,9481_14_50
12083,1,12083_14_55
34029,1,34029_15_10
28916,1,28916_16_30
34029,1,34029_18_25
28916,1,28916_19_45
34029,1,34029_21_10
28916,1,28916_06_20
34029,1,34029_07_35
28916,1,28916_08_55
28916,1,28916_12_10
12362,1,12362_13_25
9483,1,9483_13_35
25176,1,25176_08_15
51415,1,51415_08_25
36778,1,36778_09_50
47406,1,47406_11_10
47404,1,47404_12_10
47406,1,47406_13_10
47404,1,47404_14_35
47406,1,47406_15_35
47423,1,47423_16_35
51414,1,51414_18_00
5588,1,5588_19_00
33974,1,33974_13_35
41178,1,41178_13_55
41179,1,41179_15_00
41178,1,41178_16_15
25958,1,25958_17_30
32760,1,32760_18_55
41179,1,41179_20_45
41178,1,41178_05_15
25958,1,25958_06_30
32760,1,32760_08_00
41179,1,41179_10_00
20560,1,20560_11_15
26852,1,26852_11_30
51177,1,51177_14_25
39517,1,39517_15_15
20797,1,20797_16_50
3742,1,3742_20_15
35717,1,35717_05_40
51176,1,51176_06_50
3279,1,3279_07_25
3275,1,3275_08_20
3279,1,3279_09_05
31277,1,31277_10_15
6830,1,6830_11_00
8266,1,8266_08_35
48537,1,48537_08_35
48538,1,48538_10_40
48537,1,48537_15_25
19396,1,19396_17_10
7364,1,7364_18_05
8270,1,8270_18_20
33057,1,33057_14_00
33056,1,33056_14_45
33057,1,33057_16_00
33056,1,33056_17_45
33057,1,33057_19_05
33056,1,33056_20_50
33057,1,33057_05_30
33056,1,33056_06_35
33057,1,33057_07_40
33056,1,33056_09_00
33057,1,33057_10_45
7364,1,7364_11_30
8270,1,8270_11_50
20108,1,20108_15_00
27987,1,27987_15_35
29189,1,29189_17_15
27987,1,27987_18_50
29189,1,29189_20_50
27987,1,27987_05_30
29189,1,29189_06_55
27987,1,27987_08_20
29189,1,29189_10_10
20120,1,20120_11_45
9196,1,9196_12_15
29662,1,29662_14_55
36739,1,36739_16_05
28663,1,28663_17_40
36739,1,36739_19_10
23489,1,23489_21_50
23010,1,23010_05_15
36739,1,36739_06_05
28663,1,28663_07_10
36739,1,36739_08_35
28663,1,28663_10_25
27164,1,27164_13_30
29326,1,29326_14_35
5199,1,5199_16_10
22516,1,22516_17_30
27821,1,27821_19_15
29326,1,29326_05_00
5199,1,5199_06_20
22516,1,22516_07_35
27821,1,27821_09_15
48548,1,48548_10_50
9196,1,9196_11_45
41505,1,41505_13_10
23945,1,23945_14_35
18499,1,18499_16_55
41506,1,41506_19_15
44738,1,44738_21_20
44737,1,44737_12_20
42455,1,42455_12_20
42453,1,42453_13_50
42452,1,42452_14_55
42453,1,42453_16_55
42452,1,42452_18_25
42454,1,42454_19_35
44738,1,44738_21_00
9054,1,9054_14_55
20404,1,20404_15_30
19366,1,19366_17_00
20404,1,20404_18_10
19366,1,19366_19_20
20404,1,20404_20_30
19366,1,19366_21_35
20404,1,20404_05_30
19366,1,19366_06_25
20404,1,20404_07_30
19366,1,19366_08_40
20404,1,20404_10_15
19366,1,19366_11_15
32247,1,32247_12_05
40111,1,40111_15_20
48571,1,48571_15_25
43779,1,43779_16_00
43780,1,43780_17_45
43779,1,43779_19_15
43780,1,43780_21_10
43779,1,43779_06_10
43780,1,43780_10_45
51602,1,51602_12_00
40112,1,40112_12_30
43756,1,43756_12_20
46402,1,46402_12_50
46401,1,46401_15_20
46402,1,46402_17_10
46401,1,46401_19_20
43755,1,43755_20_55
20252,1,20252_14_10
4296,1,4296_14_30
24260,1,24260_16_30
28397,1,28397_19_05
28397,1,28397_20_00
28184,1,28184_20_25
24258,1,24258_20_50
4302,1,4302_05_00
4296,1,4296_06_20
4302,1,4302_07_45
4296,1,4296_09_45
4302,1,4302_11_10
32757,1,32757_12_20
39612,1,39612_14_00
34118,1,34118_15_05
19566,1,19566_16_20
34118,1,34118_18_10
19566,1,19566_19_35
34118,1,34118_21_15
19566,1,19566_06_00
34118,1,34118_07_15
19566,1,19566_08_30
34118,1,34118_10_20
39931,1,39931_11_35
44738,1,44738_11_50
40120,1,40120_06_50
43132,1,43132_06_55
4427,1,4427_08_00
4426,1,4426_09_35
4427,1,4427_11_30
4426,1,4426_12_55
4427,1,4427_15_50
40115,1,40115_16_50
39707,1,39707_15_00
35174,1,35174_21_45
44671,1,44671_11_20
44738,1,44738_12_20
39707,1,39707_14_00
51185,1,51185_15_45
51184,1,51184_18_05
51185,1,51185_20_25
51184,1,51184_05_05
51185,1,51185_06_55
51184,1,51184_08_45
44671,1,44671_10_35
44738,1,44738_11_55
44737,1,44737_07_15
51190,1,51190_09_10
51192,1,51192_16_10
44738,1,44738_18_00
44737,1,44737_07_00
39697,1,39697_07_00
34721,1,34721_08_10
48118,1,48118_12_50
48119,1,48119_15_50
39698,1,39698_17_00
40551,1,40551_07_30
49746,1,49746_08_05
49747,1,49747_10_40
49746,1,49746_13_40
49747,1,49747_16_10
39708,1,39708_17_50
44738,1,44738_18_15
1200,1,1200_07_35
48640,1,48640_08_20
48639,1,48639_11_40
48640,1,48640_15_00
39705,1,39705_08_00
32362,1,32362_08_35
32363,1,32363_10_45
35172,1,35172_15_00
47271,1,47271_17_00
39708,1,39708_18_05
44738,1,44738_18_30
20108,1,20108_08_00
50244,1,50244_08_30
29550,1,29550_09_05
23629,1,23629_11_30
23631,1,23631_12_50
27552,1,27552_16_20
19805,1,19805_17_35
20120,1,20120_18_35
6771,1,6771_08_35
1796,1,1796_08_40
31277,1,31277_11_10
1796,1,1796_14_40
31277,1,31277_16_40
6771,1,6771_08_15
1796,1,1796_08_20
31277,1,31277_10_50
1796,1,1796_14_20
31277,1,31277_16_20
1300,1,1300_17_50
6771,1,6771_14_55
35373,1,35373_15_00
47334,1,47334_16_35
7218,1,7218_18_35
7219,1,7219_20_35
35373,1,35373_05_20
47334,1,47334_06_40
7218,1,7218_08_40
7219,1,7219_10_20
1300,1,1300_11_50
9315,1,9315_14_20
51162,1,51162_14_20
21791,1,21791_16_25
21341,1,21341_18_45
28431,1,28431_20_45
51162,1,51162_05_00
21791,1,21791_06_45
5159,1,5159_09_00
21791,1,21791_11_00
9298,1,9298_12_35
6771,1,6771_14_20
32616,1,32616_14_30
32618,1,32618_16_05
32618,1,32618_19_40
32616,1,32616_20_50
32618,1,32618_05_30
32616,1,32616_06_45
32618,1,32618_08_15
32616,1,32616_10_10
32618,1,32618_10_55
1300,1,1300_11_35
9315,1,9315_07_30
48651,1,48651_07_30
27821,1,27821_09_25
48656,1,48656_16_10
9298,1,9298_18_00
20252,1,20252_14_40
51182,1,51182_15_10
21228,1,21228_16_00
21228,1,21228_18_05
51182,1,51182_19_00
28467,1,28467_19_50
47209,1,47209_20_45
28467,1,28467_21_35
47209,1,47209_05_15
21228,1,21228_06_05
51182,1,51182_07_00
21228,1,21228_07_50
51182,1,51182_08_40
21228,1,21228_09_55
51182,1,51182_10_45
28467,1,28467_11_35
18648,1,18648_12_20
11799,1,11799_12_40
44751,1,44751_15_25
43836,1,43836_15_25
46987,1,46987_15_35
46986,1,46986_16_35
44172,1,44172_18_00
44173,1,44173_19_35
44172,1,44172_21_35
44173,1,44173_05_30
44172,1,44172_07_05
44173,1,44173_09_00
47521,1,47521_11_30
44752,1,44752_12_10
6771,1,6771_15_45
1796,1,1796_15_50
31277,1,31277_17_45
1796,1,1796_19_15
31277,1,31277_21_10
1796,1,1796_05_25
