route_short_name,route_long_name,route_desc,route_type,route_id,agency_id,via
ATB-D25,ATB-D25DOWN,Attibele To Depot-25 Gate,3,21626,BMTC,Bommanahalli
346-K,346-KDOWN,Hulimangala To KR Market,3,21628,BMTC,Shikaripalya
KBS-MLOBS,KBS-MLOBSDOWN,Kempegowda Bus Station To Mico Layout,3,21629,BMTC,Jn of Hosuru Road Central Silk Board
CSB-JFWTC,CSB-JFWTCUP,Central Silk Board To John F Welch Technology Centre,3,21632,BMTC,Marathahalli Bridge
JFWTC-ELCW,JFWTC-ELCWDOWN,John F Welch Technology Centre To Electronic City Wipro Gate,3,21634,BMTC,Marathahalli Central Silk Board Bommanahalli
PSB-KRP,PSB-KRPDOWN,Peenya Satellite Bus Station To KR Puram Government Hospital,3,21635,BMTC,Hebbala
CPR-JFWTC,CPR-JFWTCUP,Chandapura To John F Welch Technology Centre,3,21636,BMTC,Electronic City Bommanahalli Central Silk Board Marathahalli
GRNE-BSK,GRNE-BSKDOWN,Girinagara Extension To Banashankari TTMC,3,21637,BMTC,nan
JFWTC-CPR,JFWTC-CPRDOWN,John F Welch Technology Centre To Chandapura,3,21640,BMTC,Electronic City Bommanahalli Central Silk Board Marathahalli
V-KBS-KHBQ,V-KBS-KHBQUP,Kempegowda Bus Station To Shirke KHB Quarters,3,21641,BMTC,Mysore Road Bus Stand Kengeri Police Station
KRP-ASK,KRP-ASKDOWN,KR Puram Government Hospital To Arishinakunte,3,21645,BMTC,Hebbala
D25-ULPS,D25-ULPSUP,Depot-25 Gate To Halasur Police Station,3,21646,BMTC,Central Silk Board Viveknagara Mayohall
314-E DRDO-SNBS,314-E DRDO-SNBSDOWN,DRDO 2nd Stage To Shanthinagara TTMC,3,21648,BMTC,BEML Gate Thippasandra Richmond Circle
ORRCASZ-HBL,ORRCASZ-HBLUP,ORRCA Salarpuria Soft Zone To Hebbala,3,21649,BMTC,Tin Factory
CVRN-D25,CVRN-D25DOWN,CV Raman Nagara To Depot-25 Gate,3,21651,BMTC,Madivala Central Silk Board
315-D,315-DDOWN,Kalkere To Kempegowda Bus Station,3,21654,BMTC,Ramamurthynagara Halasuru
ELCW-BSKJ,ELCW-BSKJDOWN,Electronic City Wipro Gate To Janatha Bazar Banashankari,3,21655,BMTC,Banashankari Kathriguppe
77-E,77-EDOWN,KR Market To Nandini Layout Bus Stand,3,21657,BMTC,Sirsi Circle Magadi Road ESI Hospital
314-E,314-EUP,Kempegowda Bus Station To DRDO 2nd Stage,3,21658,BMTC,BEML Gate Halasuru
HBL-ORRCAP,HBL-ORRCAPDOWN,Hebbala To Prestige Tech Park Kadabisanahalli,3,21659,BMTC,Tin Factory
DHL-MEBP,DHL-MEBPUP,DUO Hight Layout To Manyata Embassy Business Park,3,21660,BMTC,BTM Layout Central Silk Board Marathahalli
314-E,314-EDOWN,DRDO 2nd Stage To Kempegowda Bus Station,3,21661,BMTC,BEML Gate Halasuru
KBS-TMP,KBS-TMPUP,Kempegowda Bus Station To Thirumalapura,3,21663,BMTC,Chikkanahalli
AS-10,AS-10UP,Jigani APC Circle To Bommasandra,3,21664,BMTC,Srirampura Bommasandra Road
JFWTC-BSK,JFWTC-BSKDOWN,John F Welch Technology Centre To Banashankari TTMC,3,21666,BMTC,Graphite India Marathalli Bridge
600-FA,600-FADOWN,Jigani APC Circle To Banashankari TTMC,3,21669,BMTC,Navya Badavane Gollahalli Bommanahalli Ragigudda
217-D,217-DUP,Kempegowda Bus Station To Lakshmi Temple Gattigerepalya,3,21670,BMTC,Lalbagh West Gate Banashankari Ganigarapalya
600-FA,600-FAUP,Banashankari TTMC To Jigani APC Circle,3,21671,BMTC,Central Silk Board Electronic City Wipro Gate Navya Badavane
407-F,407-FDOWN,Nelamangala Bus Station To Yalahanka Old Town,3,21672,BMTC,MS Palya
BSK-KRP,BSK-KRPUP,Banashankari TTMC To KR Puram Government Hospital,3,21674,BMTC,Central Silk Board Marathahalli Bridge Tin Factory
HSRC-GBV,HSRC-GBVUP,HSR Layout BDA Complex To Mind Tree Global Village Mysore Road,3,21676,BMTC,Central Silk Board Banashankari Nayandahalli
407-F,407-FUP,Yalahanka Old Town To Nelamangala Bus Station,3,21677,BMTC,MS Palya
KBS-3C,KBS-3CUP,Kempegowda Bus Station To Chandapura,3,21679,BMTC,Shanthinagara
96 BSNBS-KMT,96 BSNBS-KMTDOWN,Basaveshwara Nagara New Bus Stand To KR Market,3,21681,BMTC,ESI Hospital Sujatha Maharani College Corporation
356,356UP,Kempegowda Bus Station To Chandapura,3,21682,BMTC,Bommanahalli
356,356DOWN,Chandapura To Kempegowda Bus Station,3,21684,BMTC,Bommanahalli
BEML-BNW,BEML-BNWUP,BEML Gate To Banasawadi,3,21685,BMTC,Benniganahalli Kasturinagara
ITPL-HUSG,ITPL-HUSGUP,ITPL To Huskuru Gate,3,21690,BMTC,Marathahalli Central Silk Board Electronic City
CS-MSC-MEBP,CS-MSC-MEBPUP,Mico Shrmajeevi  Colony (Arakere) To Manyata Embassy Business Park,3,21692,BMTC,nan
ATB-JAOC,ATB-JAOCDOWN,Attibele To Jigani APC Circle,3,21698,BMTC,Anekal
TPS-CSB,TPS-CSBUP,Thippasandra To Central Silk Board,3,21700,BMTC,Dhoopanahalli
HAL-BSK,HAL-BSKUP,HAL Main Gate To Banashankari TTMC,3,21701,BMTC,Corporation Uttarahalli South End Circle
SJWA-BSK,SJWA-BSKUP,St Johns Wood Apartments To Banashankari TTMC,3,21702,BMTC,BTM Layout 16th Main
CPR-ORRCAQ,CPR-ORRCAQUP,Chandapura To ORRCA Qualcomm,3,21704,BMTC,Electronic City Central Silk Board Marathahalli
BNP-DPJN,BNP-DPJNDOWN,Bannerughatta National Park To Deepanjalinagara,3,21705,BMTC,Jayanagara East End
GBV-HSRC,GBV-HSRCDOWN,Mind Tree Global Village Mysore Road To HSR Layout BDA Complex,3,21707,BMTC,Nayandahalli Banashankari Central Silk Board
MRH-GBV,MRH-GBVUP,Marathalli Bridge To Mind Tree Global Village Mysore Road,3,21709,BMTC,Agara Central Silk Board Banashankari Nayandahalli
V-ITPL-BTP,V-ITPL-BTPDOWN,ITPL To Bagmane Tech Park,3,21711,BMTC,Tin Factory
SJWA-D25,SJWA-D25DOWN,St Johns Wood Apartments To Depot-25 Gate,3,21715,BMTC,Central Silk Board
399-F,399-FUP,Hoskote To Anekal,3,21716,BMTC,Hope Farm Sarjapura Attibele
KSRTCCD-KMT,KSRTCCD-KMTUP,KSRTC Central Division To KR Market,3,21717,BMTC,Lalbagh Main Gate
140,140UP,Viveknagar To KR Market,3,21719,BMTC,Nanjappa Circle
D25-KRRD,D25-KRRDUP,Depot-25 Gate To Yediyuru,3,21720,BMTC,Banashankari
HPS-HBL,HPS-HBLDOWN,HP Sofware Mahadevapura To Hebbala,3,21721,BMTC,Tin Factory
HBL-HPS,HBL-HPSUP,Hebbala To HP Sofware Mahadevapura,3,21722,BMTC,Tin Factory
KHBQ-ELCWG,KHBQ-ELCWGUP,Shirke KHB Quarters To Electronic City Wipro Gate,3,21723,BMTC,Banashankari
BDD-ITPL,BDD-ITPLUP,Bidadi To ITPL,3,21724,BMTC,Banashankari
KBS-AKC,KBS-AKCUP,Kempegowda Bus Station To Abbanakuppe,3,21725,BMTC,Bidadi
SBS-NGBDC,SBS-NGBDCUP,Shivajinagara Bus Station To Nagarabhavi BDA Complex,3,21727,BMTC,Kempegowda Bus Station Magadi Road Tollgate Kottigepalya
D36G-GFGC,D36G-GFGCUP,Depot-36 Gate To Govt First Grade College Bidadi,3,21729,BMTC,Bidadi
KBS-GFGC,KBS-GFGCDOWN,Kempegowda Bus Station To Govt First Grade College Bidadi,3,21730,BMTC,Bidadi
315-J,315-JDOWN,Rampura To Kempegowda Bus Station,3,21732,BMTC,Avalahalli Halasuru
GFGC-KBS,GFGC-KBSUP,Govt First Grade College Bidadi To Kempegowda Bus Station,3,21734,BMTC,Bidadi
315-J,315-JUP,Kempegowda Bus Station To Rampura,3,21735,BMTC,Halasuru Avalahalli
368 SBS-JDV,368 SBS-JDVUP,Shivajinagara Bus Station To Jayadeva Hospital,3,21736,BMTC,Mayohall MG Road Bengaluru Dairy Circle
365 JDV-KBS,365 JDV-KBSDOWN,Jayadeva Hospital To Kempegowda Bus Station,3,21738,BMTC,Shanthinagara Corporation
BSN-KDG,BSN-KDGUP,Basaveshwara Nagara New Bus Stand To Kadugodi Bus Station,3,21741,BMTC,Kempegowda Bus Station
226-N KBS-AKC,226-N KBS-AKCUP,Kempegowda Bus Station To Abbanakuppe Colony,3,21742,BMTC,Mysore Road Bus Stand Kengeri
317-P,317-PUP,Kempegowda Bus Station To Kannamangala,3,21744,BMTC,Kannamangala
317-P,317-PDOWN,Kannamangala To Kempegowda Bus Station,3,21746,BMTC,KR Puram
VSD-JBN,VSD-JBNUP,Vidhana Soudha To Jeevan Bheemanagara,3,21747,BMTC,Mayohall MG Road Halasuru
253 KBS-BLJ,253 KBS-BLJDOWN,Bilijaji To Kempegowda Bus Station,3,21749,BMTC,Bagalagunte
DNV-TNF,DNV-TNFDOWN,Doddanekkundi To Tin Factory,3,21750,BMTC,Mahadevapura
TNF-DNV,TNF-DNVUP,Tin Factory To Doddanekkundi,3,21751,BMTC,Madadevapura
BGH-TNF,BGH-TNFDOWN,Boganahalli To Tin Factory,3,21758,BMTC,Marathahalli Bridge
TNF-BGH,TNF-BGHUP,Tin Factory To Boganahalli,3,21761,BMTC,Marathahalli Bridge
BNBS-KBS,BNBS-KBSDOWN,Bharathnagara To Kempegowda Bus Station,3,21762,BMTC,Magadi Road Tollgate
238-SA KMT-PSS,238-SA KMT-PSSUP,KR Market To Peenya 2nd Stage,3,21764,BMTC,Nagarabhavi Circle
KBS-BNBS,KBS-BNBSUP,Kempegowda Bus Station To Bharathnagara,3,21766,BMTC,Magadi Road Tollgate
504-A,504-AUP,Tin Factory To Tin Factory,3,21769,BMTC,Kundalahalli Gate Pattandoor Aghrahara Cross
KGR-D36G,KGR-D36GUP,Kengeri TTMC To Depot-36 Gate,3,21770,BMTC,Byramangala Cross
238-SA PSS-KMT,238-SA PSS-KMTDOWN,Peenya 2nd Stage To KR Market,3,21773,BMTC,Nagarabhavi Circle
353-A,353-AUP,KR Market To Rajapura ,3,21775,BMTC,Chandapura
MRHB-ORRCAS,MRHB-ORRCASUP,Marathahalli Bridge To ORRCA Salarpuria Soft Zone,3,21777,BMTC,Kadabisanahalli
245-AA,245-AAUP,Kengeri TTMC To Madanayakanahalli,3,21781,BMTC,Kadabagere Cross
245-AA,245-AADOWN,Madanayakanahalli To Kengeri TTMC,3,21784,BMTC,Kadabagere Cross
GKW-CLO,GKW-CLODOWN,GKW Layout To Chandra Layout Circle,3,21785,BMTC,Chandra Public School
507,507UP,KR Puram Government Hospital To Sunkadakatte,3,21787,BMTC,Ramamurthynagara Gangamma Circle Hegganahalli
G-7,G-7DOWN,Janapriya Township To Kempegowda Bus Station,3,21788,BMTC,Sunkadakatte
V-CLO-GKW,V-CLO-GKWUP,Chandra Layout To GKW Layout,3,21789,BMTC,Vijayanagara TTMC Income Tax Layout
353-C,353-CUP,Kempegowda Bus Station To Jigani,3,21791,BMTC,Chandapura
226-R,226-RUP,KR Market To Parasanapalya,3,21793,BMTC,Kengeri Kumbalagodu
226-R,226-RDOWN,Parasanapalya To KR Market,3,21794,BMTC,Kengeri
CKLS-PPLO,CKLS-PPLODOWN,Chikkallasandra To Poornaprajna Layout,3,21798,BMTC,Uttarahalli Circle
226-SB,226-SBUP,Kempegowda Bus Station To Byramangala,3,21799,BMTC,Kengeri Kadumane Hotel
BTP-MRHB,BTP-MRHBDOWN,Bagmane Tech Park To Marathahalli Bridge,3,21800,BMTC,HAL
226-SB,226-SBDOWN,Byramangala To Kempegowda Bus Station,3,21801,BMTC,Kadumane Hotel
MRH-TELX,MRH-TELXUP,Marathahalli To Tata Elaxsi,3,21802,BMTC,Graphite India
TELX-HSK,TELX-HSKUP,Tata Elaxsi Brigade Teck Park To Hoskote,3,21803,BMTC,Kadugodi
JFWTC-CSB,JFWTC-CSBDOWN,John F Welch Technology Centre To Central Silk Board,3,21805,BMTC,Marathahalli Bridge
80-H,80-HUP,Bengaluru City Railway Station To Nandini Layout Bus Stand,3,21806,BMTC,Sujatha ESI Hospital Rajajinagara 1st Block Mahalakshmi Layout
ORRCAQ-SNR,ORRCAQ-SNRDOWN,ORRCA Qualcomm To Srinagara Bus Station,3,21809,BMTC,Marathahalli Bridge
PSS-ANP,PSS-ANPUP,Peenya 2nd Stage To Annapoorneshwari Nagara,3,21812,BMTC,Hegganahalli
KBS-TESCO,KBS-TESCOUP,Kempegowda Bus Station To TESCO Teck Park,3,21813,BMTC,Marathahalli Bridge
265,265UP,Kempegowda Bus Station To Kempegowda Bus Station,3,21814,BMTC,Sunkadakatte Yashawanthapura
CS-ORRCAQ-ATB,CS-ORRCAQ-ATBDOWN,ORRCA(9) Qualcomm To Attibele Bus Stand,3,21816,BMTC,MRH  CSB
TESCO-KDG,TESCO-KDGUP,TESCO Teck Park Vydehi Hospital To Kadugodi Bus Station,3,21818,BMTC,ITPL
KBS-ORRCAPT,KBS-ORRCAPTUP,Kempegowda Bus Station To Prestige Tech Park Kadabisanahalli,3,21819,BMTC,Central Silk Board Agara junction
ORRCAQ-BSK,ORRCAQ-BSKUP,ORRCA Qualcomm To Banashankari TTMC,3,21821,BMTC,Marathahalli Bridge Agara Central Silk Board BTM Layout Ragigudda
V-HALPO-KDGB,V-HALPO-KDGBUP,HAL Post Office To Kadugodi Bus Station,3,21822,BMTC,Marathahalli ITPL Hope Farm
AMD-BNP,AMD-BNPUP,AMD India Pvt Ltd To Bannerughatta National Park,3,21831,BMTC,Marathahalli Bridge Central Silk Board
ORRCAPT-BRGM,ORRCAPT-BRGMUP,Prestige Tech Park Kadabisanahalli To Brigade Millenium,3,21833,BMTC,Central Silk Board JP Nagara Puttenahalli
ANJP-MRHB,ANJP-MRHBUP,Anjanapura To Marathahalli Bridge,3,21834,BMTC,Banashankari BTM Layout Central Silk Board
KDG-SGH,KDG-SGHUP,Kadugodi Bus Station To Seegehalli,3,21836,BMTC,BEL Circlelathuru
WDL-BDD,WDL-BDDUP,Wonderla Amusement Park To Bidadi,3,21838,BMTC,nan
77-D,77-DUP,KR Market To Vidhana Soudha Layout,3,21840,BMTC,Telephone Exchange Swastik
TR-3,TR-3DOWN,Ejipura To Kavala Byrasandra,3,21842,BMTC,Shivajinagara
KBS-RMS,KBS-RMSUP,Kempegowda Bus Station To Ramasandra,3,21843,BMTC,Corporation Bengaluru Dairy Circle Gottigere Sakalawara
500-A ORRCASZ-BSK,500-A ORRCASZ-BSKDOWN,ORRCA Salarpuria Soft Zone To Banashankari TTMC,3,21844,BMTC,Central Silk Board
RMS-KBS,RMS-KBSDOWN,Ramasandra To Kempegowda Bus Station,3,21846,BMTC,Sakalawara Gottigere Bengaluru Dairy Circle Corporation
96-A,96-AUP,Kempegowda Bus Station To Kempegowda Bus Station,3,21850,BMTC,Malleshwaram Circle
PSS-SSN,PSS-SSNUP,Peenya 2nd Stage To Sheshadri Nagara,3,21852,BMTC,Jalahalli Cross Bagalagunte
226-Y,226-YDOWN,Katammana Doddy To KR Market,3,21853,BMTC,Sugganahalli Ele Doddy Mayaganahalli Kallugopahalli Bidadi Kengeri Bapujinagara
CKBS-CVRN,CKBS-CVRNUP,Chikkallasandra To CV Raman Nagara,3,21854,BMTC,BTM Layout
312,312UP,Shivajinagara Bus Station To Kittaganuru,3,21855,BMTC,Halasuru Garden City College
312,312DOWN,Kittaganuru To Shivajinagara Bus Station,3,21856,BMTC,Garden City College KR Puram Halasuru
TR-2,TR-2DOWN,Basaveshwara Nagara New Bus Stand To Koramangala 1st Block,3,21857,BMTC,ESI Hospital Kempegowda Bus Station Bengaluru Dairy Circle
D13G-KNGT,D13G-KNGTUP,Kamakya Talkies To Kengeri TTMC,3,21858,BMTC,Nayandahalli
77-D,77-DDOWN,Vidhana Soudha Layout To KR Market,3,21859,BMTC,Mahalakshmi Layout
CPR-ITPL,CPR-ITPLUP,Chandapura To ITPL,3,21860,BMTC,Electronic City Central Silk Board Marathahalli
D13G-KNGC,D13G-KNGCUP,Kamakya Talkies To Kengunte Circle,3,21861,BMTC,Kengeri
227-RC CDPC-KBS,227-RC CDPC-KBSDOWN,Chandrappa Circle To Kempegowda Bus Station,3,21862,BMTC,Uddandahalli Kolur Ramohalli Kengeri KR Market
KNGC-D13G,KNGC-D13GDOWN,Kengunte Circle To Depot-13 Gate,3,21864,BMTC,Kengeri
D13G-D33,D13G-D33UP,Kamakya Talkies To Poornaprajna Layout,3,21866,BMTC,Uttarahalli
227-RC,227-RCUP,KR Market To Chandrappa Circle,3,21867,BMTC,Mysore Road Bus Stand Gerupalya
DMLR-KMK,DMLR-KMKDOWN,Dr BR Ambedkar Bus Terminal To Kamakya Talkies,3,21870,BMTC,BTM Layout Banashankari
VSNTP-MRHB,VSNTP-MRHBUP,Vasanthapura To Marathahalli Bridge,3,21872,BMTC,BTM Layout
240,240DOWN,Machohalli To KR Market ,3,21875,BMTC,Sunkadakatte
502-HA KGR-SSN,502-HA KGR-SSNUP,Kengeri TTMC To Sheshadri Nagara,3,21876,BMTC,Sunkadakatte Peenya 2nd Stage
240,240UP,KR Market To Machohalli,3,21877,BMTC,Sirsi Circle Magadi Road Sunkadakatte Gollarahatti Forest Gate Machohalli Gate
361-C,361-CUP,KR Market To Anekal,3,21880,BMTC,Chandapura
ELCW-VSP,ELCW-VSPDOWN,Electronic City Wipro Gate To Vasanthapura ,3,21881,BMTC,BTM Layout Banashankari
PPLO-HKHD,PPLO-HKHDUP,Poornaprajna Layout To Hosakerehalli Kere Kodi,3,21884,BMTC,Uttarahalli Devegowda Petrol Bunk
502-HA SSN-KGR,502-HA SSN-KGRDOWN,Sheshadri Nagara To Kengeri TTMC,3,21886,BMTC,Peenya 2nd Stage
MLB-ELCW,MLB-ELCWUP,Malleshwaram Bus Stand To Electronic City Wipro Gate,3,21888,BMTC,Kempegowda Bus Station
ELC-JSD,ELC-JSDDOWN,Electronic City To Jambu Savari Dinne,3,21890,BMTC,Gottigere
HBL-HSK,HBL-HSKUP,Hebbala To Hoskote,3,21892,BMTC,Tin Factory Budigere Cross
SGH-KBS,SGH-KBSUP,Seegehalli To Kempegowda Bus Station,3,21894,BMTC,Summanahalli
KDG-BSN,KDG-BSNDOWN,Kadugodi Bus Station To Basaveshwara Nagara New Bus Stand,3,21895,BMTC,Marathahalli Bridge
ISROKN-HBL,ISROKN-HBLDOWN,ISRO Karthiknagara To Hebbala,3,21897,BMTC,Tin Factory
D13G-BNP,D13G-BNPUP,Kamakya Talkies To Bannerughatta National Park,3,21900,BMTC,Banashankari
HBD-VDP,HBD-VDPUP,Hebbagodi To Vaddarapalya,3,21901,BMTC,Jigani APC Circle
241-G KBS-SGH,241-G KBS-SGHUP,Kempegowda Bus Station To Seegehalli,3,21902,BMTC,Sunkadakatte
D13G-HBL,D13G-HBLUP,Kamakya Talkies To Hebbala,3,21904,BMTC,Banashankari Central Silk Board Marathahalli Tin Factory
BKC-GTG,BKC-GTGUP,BK Circle To Gottigere,3,21907,BMTC,Jambusavari Dinne
JGN APC-HBGD,JGN APC-HBGDUP,Jigani APC Circle To Hebbagodi,3,21909,BMTC,Maruthinagara Rupesh Hotel
AVG-D36G,AVG-D36GUP,Avaragere To Depot-36 Gate,3,21911,BMTC,Bidadi Railway Station
HBL-ISROKN,HBL-ISROKNUP,Hebbala To ISRO Karthiknagar,3,21912,BMTC,Tin Factory
250-D,250-DDOWN,Ganigarahalli To Kempegowda Bus Station,3,21914,BMTC,Chikkabanavara Yashawanthapura
250-D,250-DUP,Kempegowda Bus Station To Ganigarahalli,3,21915,BMTC,Yashawanthapura Chikkabanavara
KDG-UTH,KDG-UTHDOWN,Kadugodi Bus Station To Uttarahalli,3,21918,BMTC,Marathahalli Bridge
D13G-BEML5,D13G-BEML5UP,Kamakya Talkies To BEML Layout 5th Stage,3,21919,BMTC,Nayandahalli
343,343UP,KR Market To Beguru,3,21920,BMTC,Bommanahalli
PSS-LDN,PSS-LDNUP,Peenya 2nd Stage To Lakshmidevinagara Laggere,3,21921,BMTC,nan
VTTMC-BSK-HBL,VTTMC-BSK-HBLUP,Vijayanagara TTMC To Hebbala,3,21922,BMTC,BTM Layout Central Silk Board Marathahalli Tin Factory
D35G-KMT,D35G-KMTDOWN,Depot-35 Gate To KR Market,3,21925,BMTC,Sunkadakatte
LDN-PSS,LDN-PSSDOWN,Lakshmidevinagara Laggere To Peenya 2nd Stage,3,21926,BMTC,nan
HBL-BSK-VTTMC,HBL-BSK-VTTMCDOWN,Hebbala To Vijayanagara TTMC,3,21927,BMTC,Tin Factory Marathahalli Central Silk Board Banashankari
231-K,231-KDOWN,Bidadi To KR Market,3,21928,BMTC,Hejjala Bapujinagara
ITPL-NGA,ITPL-NGADOWN,ITPL To Nandhi Garden Kothanuru,3,21929,BMTC,Banashankari
MRHB-NYH,MRHB-NYHDOWN,Marathahalli Bridge To Jn of Nayandahalli,3,21933,BMTC,Central Silk Board
BSK-ORRCAPT,BSK-ORRCAPTUP,Banashankari TTMC To Prestige Tech Park Kadabisanahalli,3,21935,BMTC,Central Silk Board
BSK-JFM,BSK-JFMUP,Banashankari TTMC To Jyothi Farm,3,21939,BMTC,Konanakunte Cross
366-C,366-CUP,KR Market To Shanubhoganahalli Bannerughatta,3,21946,BMTC,Hulimavu Gate
250-V,250-VUP,Shivajinagara Bus Station To Tammenahalli,3,21947,BMTC,Yashawanthapura 8th Mile
SVNB-KBS,SVNB-KBSDOWN,Srinivasanagara Bank Colony To Kempegowda Bus Station,3,21948,BMTC,Chamarajapete
250-V,250-VDOWN,Tammenahalli To Shivajinagara Bus Station,3,21949,BMTC,Thodadaguddadahalli Bagalagunte 8th Mile Yashawanthapura Mekhri Circle CSI Hospital
347-C,347-CUP,Kempegowda Bus Station To Chikka Beguru,3,21953,BMTC,Bommanahalli
KHBQ-UTH-BSK,KHBQ-UTH-BSKDOWN,Shirke KHB Quarters To Banashankari TTMC,3,21960,BMTC,Uttarahalli
251-C,251-CUP,Shivajinagara Bus Station To Laggere New Bus Stand,3,21962,BMTC,Jalahalli Cross
JFWTC-KHG,JFWTC-KHGDOWN,John F Welch Technology Centre To Rajarajeshwari Gate,3,21965,BMTC,Marathahalli Bridge Central Silk Board Banashankari Uttarahalli Channasandra
251-C,251-CDOWN,Laggere New Bus Stand To Shivajinagara Bus Station,3,21966,BMTC,Jalahalli Cross
347-C,347-CDOWN,Chikka Beguru To Kempegowda Bus Station,3,21967,BMTC,Bommanahalli
BSK-UTH-KHBQS,BSK-UTH-KHBQSUP,Banashankari TTMC To Shirke KHB Quarters,3,21968,BMTC,Uttarahalli
252-A,252-ADOWN,Peenya 2nd Stage To Shivajinagara Bus Station,3,21970,BMTC,Yashawanthapura
KCP-MRHB,KCP-MRHBUP,Kenchanapura Cross To Marathahalli Bridge,3,21971,BMTC,Banashankari
252-H,252-HDOWN,Laggere New Bus Stand To Kempegowda Bus Station,3,21973,BMTC,Rajagopalanagara Police Station Mahalakshmi Layout Sujatha
252-H,252-HUP,Kempegowda Bus Station To Laggere New Bus Stand,3,21974,BMTC,Sujatha Mahalakshmi Layout Rajagopalanagara Police Station Cross
ITPL-BLDR,ITPL-BLDRUP,ITPL To Bellandur Junction,3,21975,BMTC,Marathahalli Bridge
CHBR-KMT,CHBR-KMTUP,Chikka Beguru To KR Market,3,21977,BMTC,Lakkasandra
BLDR-ITPL,BLDR-ITPLDOWN,Bellandur Junction City Light Apartment To ITPL,3,21978,BMTC,Marathahalli Bridge
366-M,366-MUP,KR Market To Byatarayana Doddy,3,21979,BMTC,Gottigere
TGPB-HBL,TGPB-HBLUP,Talagattapura To Hebbala,3,21980,BMTC,Banashankari BTM Layout Central Silk Board Marathahalli Tin Factory
MEBP-ELC2,MEBP-ELC2DOWN,Manyata Embassy Business Park To Electronic City East Phase 2,3,21984,BMTC,Bommanahalli
241,241UP,KR Market To Kenchanapura,3,21986,BMTC,Sirsi Circle Magadi Road Sunkadakatte Gollarahatti Kannahalli
D13G-MLSM,D13G-MLSMUP,Depot-13 Gate To Malleshwaram Bus Stand,3,21988,BMTC,Vijayanagara Magadi Road Tollgate Rajajinagara
PSB-SBS,PSB-SBSDOWN,Peenya Satellite Bus Station To Shivajinagara Bus Station,3,21989,BMTC,Yashawanthapura
80-G KBS-LGR,80-G KBS-LGRUP,Kempegowda Bus Station To Laggere New Bus Stand,3,21991,BMTC,Sujatha Rajajinagara 1st Block Mahalakshmi Layout Kanteerava Studio
CPR-D13G,CPR-D13GDOWN,Chandapura To Depot-13 Gate,3,21992,BMTC,Bommanahalli Banashankari
354,354UP,KR Market To Shettyhalli Anekal Road,3,21997,BMTC,Electronic City
252-E,252-EDOWN,Laggere New Bus Stand To Kempegowda Bus Station,3,21999,BMTC,Jalahalli Cross
HPM-KBS,HPM-KBSDOWN,HP Sofware Mahadevapura To Kempegowda Bus Station,3,22001,BMTC,Tin Factory
BNP-HPM,BNP-HPMUP,Bannerughatta National Park To HP Sofware Mahadevapura,3,22002,BMTC,Central Silk Board Marathahalli Bridge
AGPB-D13G,AGPB-D13GDOWN,Attiguppe Petrol Buk To Depot-13 Gate,3,22005,BMTC,Deepanjalinagara
D13G-PRAL,D13G-PRALUP,Kamakya Talkies To Royal School,3,22007,BMTC,Banashankari
500 JFWTC-HBL,500 JFWTC-HBLDOWN,John F Welch Technology Centre To Hebbala,3,22010,BMTC,Hoodi Tin Factory Nagavara
CKB-VSD,CKB-VSDUP,Chikkabanavara To Vidhana Soudha,3,22011,BMTC,Swastik AGS
252-FB,252-FBUP,Kempegowda Bus Station To Thigalarapalya,3,22014,BMTC,Yashawanthapura
252-FB,252-FBDOWN,Thigalarapalya To Kempegowda Bus Station,3,22015,BMTC,Yashawanthapura
VSD-CKB,VSD-CKBDOWN,Vidhana Soudha To Chikkabanavara,3,22021,BMTC,Telephone Exchange RM Guttahalli Bashyam Circle
V-AIT-KBS,V-AIT-KBSDOWN,Acharya Institute of Technology To Kempegowda Bus Station,3,22024,BMTC,Bagalagunte Yashawanthapura Malleshwaram Circle
PSS-VSL,PSS-VSLUP,Peenya 2nd Stage To Vidhana Soudha Layout,3,22025,BMTC,nan
500-A ESML-BSK,500-A ESML-BSKDOWN,Military Dairy Farm To Banashankari TTMC,3,22026,BMTC,Hebbala Bridge Tin Factory Central Silk Board
VSL-PSS,VSL-PSSDOWN,Vidhana Soudha Layout To Peenya 2nd Stage,3,22027,BMTC,nan
AGKR-KDG,AGKR-KDGUP,Ardendale Gate Kannamangala Road To Kadugodi Bus Station,3,22028,BMTC,nan
KRP-8TH MILE,KRP-8TH MILEDOWN,KR Puram Government Hospital To 8th Mile,3,22029,BMTC,Hebbala
CSB-JHC,CSB-JHCUP,Central Silk Board To Jalahalli Cross,3,22034,BMTC,Tin Factory Hebbala Bridge Gangamma Circle
500-D DPT-CSB,500-D DPT-CSBUP,Dinnuru Main Road To Central Silk Board,3,22035,BMTC,RT Nagara Hebbala Tin Factory Marathahalli Agara
377-A,377-AUP,Nelamangala Bus Station To Bidadi,3,22036,BMTC,Madapatna
HBL-DPT,HBL-DPTUP,Hebbala To Dinnuru Main Road,3,22038,BMTC,CBI RT Nagara Police Station
377-A,377-ADOWN,Bidadi To Nelamangala Bus Station,3,22040,BMTC,Ganakal
226-K,226-KUP,KR Market To Shyanumangala,3,22041,BMTC,Kengeri
226-S,226-SUP,KR Market To Anchipura Colony,3,22043,BMTC,Kengeri Kadumane Hotel
226-S,226-SDOWN,Anchipura Colony To KR Market,3,22044,BMTC,Kadumane Hotel Kengeri
