stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_direction,stop_bearing
14238,CSPRNR,CS-Prashantnagara,12.97616528,77.53106341,Mudalapalya,
14239,CSMYJN,CS-Mysore Road Junction Kengeri,12.90832622,77.47706249,Kumbalagodu,
14240,OASISK,CS-Oasis School Kadusonnappanahalli,13.08921011,77.66615152,Kannuru,
14241,OASISKL,CS-Oasis School,13.08929241,77.66624473,Yarappana Bande,
14242,CSDVNH,CS-Divine Hospital,13.00388806,77.60398731,Doddy,
14243,CSSKG,CS-SK Garden,13.00313441,77.60717008,Doddy,
14244,CSCNPG,CS-Chinnappa Garden,13.00313408,77.60355413,Doddy,
14245,CSHBLPS,CS-Hebbala Police Station,13.03840832,77.58952886,Mekhri Circle,
14246,CSCBIRM,CS-CBI Road MAZID,13.02627951,77.58847944,RT Nagara,
14247,CSLRBND,CS-LR Bande,13.02897696,77.61056677,Shampura,
14248,CSSMP,CS-Shampura,13.02641409,77.61434197,Kavalbyrasandra,
14249,CSAMBKDS,CS-Ambedkar Medical College Shampura,13.02226693,77.61266157,Kavalbyrasandra,
14250,CSKNNS,CS-kushalanagara Nobal School,13.02043701,77.61627518,Nagawara,
14251,CSNGVR2,CS-Nagavara,13.03799448,77.62340013,Thanisandra,
14252,RKHNR,CS-RK Hegdenagara,13.07187575,77.63359051,Bagaluru,
14253,CSCBI,CS-CBI,13.02695828,77.58576404,Mekhri Circle,
14254,CSLRB,CS-LR Bande,13.02895181,77.61056006,RT Nagara Police Station,
14255,CSASWTN,CS-Ashwathnagar Sanjayanagara,13.02689067,77.57958122,Ramaiah College,
14256,CSMLM18th,CS-Malleshwaram 18th Cross,13.00860327,77.56914943,Central Talkies,
14257,CSMLSICIC,CS-Malleshwaram ICIC Bank,12.99674611,77.56796055,Devaiah Park,
14258,CSDVPRK,CS-Devaiah Park,12.99628255,77.5642601,Harishachrandra Ghath,
14259,CSADTN,CS-Adithyanagara MS Palya,13.0859993,77.55077899,Last Stop,
14260,CSJLYM,CS-Jally Machine VIdyaranyapura,13.08602869,77.55557679,Vidyaranyapura,
14261,CSJLYM1,CS-Jally Machine Vidyaranyapura,13.08601465,77.55556773,MS Palya  Chikkabettahalli,
14262,CSSPLT,CS-Sapthagiri Layout,13.07446264,77.56344873,Thindlu Kodigehalli,
14263,CSKDGH4,CS-Kodigehalli Railway Gate,13.06191951,77.57404849,Kodigehalli gate,
14264,CSEWPS,CS-East West Public School,13.00539665,77.55689174,Rajajinagara 1st Block,
14265,CSSBNR,CS-Subramanyanagara,13.00442577,77.56122485,Rajajinagara Police Station,
14266,CSGTRN2,CS-Gayathrinagara,13.00109495,77.56068305,Subramanyanagara,
14267,CSRJN5,CS-Rajajinagara 1st Block,13.00397822,77.54995622,Vijayanagara,
14268,CSSBNPS,CS-Subramanyanagara Police Station,13.00434541,77.55367041,Rajajinagara 1st Block,
14269,CSMGRTOll,CS-Magadi Road Toll gate,12.97522303,77.54866809,Vijayanagara,
14270,CSMLOE,CS-Mahalakshmi Layout Entrance,13.00757949,77.54884075,Rajajinagara 1st Block,
14271,CSMLOE,CS-Mahalakshmi Layout Entrance,13.00757949,77.54884075,Rajajinagara 1st Block,
14272,CSSNJNR,CS-Sanjayanagara Police Station,13.03337944,77.57595688,Nagashettyhalli,
14273,IDEPL,CS-Indian Design Private Limited,13.01838592,77.54098691,Mahalakshmi Layout,
14274,CGHT,CS- Chikkagollarahatti,12.99145177,77.46531945,Magadi,
14275,CGHT1,CS- Chikkagollarahatti,12.99142825,77.46565171,Sunkadakatte,
14276,CSGH5,CS-Gollarahatti,12.98850301,77.47311026,Sunkadakatte,
14277,GLRT,CS-Gollarahatti,12.98853764,77.47275017,Magadi,
14278,CSBDRH,CS-Byadarahalli,12.98505436,77.48196289,Magadi,
14279,CSBDRHL,CS-Byadarahalli,12.98514192,77.48212919,Kottigepalya,
14280,CSANJ,CS- Anjananagara Gollarahatti,12.98630073,77.48873748,Sunkadakatte,
14281,ANJGTR,CS- Anjananagar Gollarahatti,12.98610111,77.48857051,Magadi,
14282,CSHRHCR,CS-Herohalli Cross,12.98769541,77.49366939,Kottigepalya,
14283,HRHCRS,CS-Herohalli Cross,12.98756081,77.49367878,Magadi,
14284,CSSMH5,CS-Summnahalli Junction,12.98791757,77.5191544,Gorguntepalya,
14285,CSCOBRD,CS- Coffee Board Layout,13.0484795,77.60613978,Mariyanna Palya,
14286,CSTNSV,CS-Tennes Villege,13.06785803,77.5696547,Kodigehalli Villege,
14287,CSGFH,CS-Golden Finch Hospital,13.05878966,77.58145574,Kodigehalli Gate,
14288,CSBTPR,CS-Byatarayanapura Hebbala,13.067213,77.59335972,Amruthahalli,
14289,CSKMPCB,CS-Kempapura Corporation Bank,13.04942996,77.60255501,Esteem Mall,
14290,CSESTML1,CS-Esteem mall,13.04945347,77.59295907,Hebbala,
14291,CSNGBCR,CS-Nagarabhavi Circle,12.95789081,77.51880705,Bangalore University Gate,
14292,CSMYH,CS-Mayohall,12.9736097,77.61081018,Marathahalli,
14293,BCJ1,Bengaluru Central Jail,12.87369574,77.66616561,Bengaluru Central Jail,
14294,CSRMV,CS-RMV Extention,13.04671216,77.57818379,Nagashettyhalli,
14295,CSBMV,CS-BMV Extention,13.04028122,77.57336989,Ahwathnagara,
14296,CSGGMC,CS-Gangamma Circle,13.0567474,77.54676238,BEL Circle,
14297,CSBRPLT,CS-Badrappa Layout,13.04752512,77.57592872,Hebbala Bridge,
14298,CSSLP,CS-Shilp Bekary,13.03771488,77.65049949,Hennur Bande,
14299,CSMLKMI,CS-Mahalakshmi Layout Ganesh Temple,13.00854513,77.54358798,Mahalakshmi Layout Entrance,
14300,GLGEX,CS-Geleyarabalaga Ext,13.00597813,77.54113644,Shankar Mutt,
14301,CSSNKT,CS-Shankar Mutt,12.99941645,77.54120082,Modhi Hospital,
14302,CSMHP,CS-Modi Hospital,12.99734984,77.5458987,Shankar Mutt,
14303,CSHRMGR,CS- Horamavu Agara,13.03669709,77.65490837,Jayanathinagara,
14304,CSKNP,CS-K Narayanapura Main  Bus Stand,13.06632891,77.6407158,RK Hegade Nagara,
14305,HRPO,CS-Horamavu Panchayath Office,13.02567846,77.66025871,Horamavu Signal,
14306,CSRMGT,CS-RM Guttahalli Post Office,12.99894668,77.5814487,Mekhri Circle,
14307,CSDVRD,CS-Devis Road,13.00415135,77.61939391,Lingarajapuram,
14308,AOJML,CS-Jayamahal Extension,13.00208479,77.59874661,Coles Park,
14309,CSMYBN,CS-Mysore Bank Nadidurga Road,12.99768044,77.60089271,Coles park,
14310,CSSFNG,CS-Safina Garden,12.99379088,77.60697059,Coles Park,
14311,CSD10G,CS-Depot-10 Gate,13.02643303,77.63103068,Hennur Bande,
14312,CSHBRLT,CS-HBR Layout,13.03569723,77.62988806,Hennur Bande,
14313,CSHNS,CS-Hennur Junction,13.02789704,77.6333186,Kalyananagara Bus Stand,
14314,CSRYLSC,CS-Rayal Concrode School,13.02511892,77.64226779,Babusabpalya,
14315,CSITIGATE,CS-ITI Gate,13.00494321,77.68496588,Tinfactory,
14316,CSBNHL,CS-Benniganahalli,12.99417311,77.66353838,Ulsoor,
14317,CSITCF,CS-ITC Factory,12.99840961,77.62242917,Jai Bharathanagara,
14318,CSITCFCT,CS-ITC Factory,12.99839196,77.62240805,Coles Park,
14319,CSKRPRM,CS-KR Puram Goverment Hospital,13.00822072,77.69237213,Hoasakote,
14320,CSDVDR,CS-Devasandra Cross KR Puram,13.0083158,77.69610375,Devasandra,
14321,SANJV,CS-Sanjayanagara Vybhav Talkies,13.03587233,77.57487327,Nagashettyhali,
14322,SANJ,CS-Sanjayanagara Vybhava Talkies,13.03565741,77.57502448,Ashwathnagara,
14323,YMH,Yaramanchanahalli,13.15585173,77.35600099,Mandigere,
14324,YMH2,Yaramanchanahalli,13.15583215,77.35603686,Thonachakuppe,
14325,SLVHA,Soladevanhalli Cross Avalakuppe,13.02372935,77.34846633,Banavadi,
14326,SLVNH,Soladevanahalli Cross Avalakuppe,13.02373523,77.34844353,Yantaganahalli  Nelamangala,
14327,CHWD,Chowdasandra Cross,13.01055797,77.33501673,Yntaganahalli Nelamangala,
14328,CHCRS,Chowdasandra Cross,13.01049111,77.33506165,Avalakuppe,
14329,AVLKPH,Avalakuppe Hosahalli,12.99957127,77.33208776,Hosahalli,
14330,AVLKPE,Avalakuppe Hosahalli,12.99953994,77.33198583,Chowdasandra Cross,
14331,FHSEG,Form House  Gorinabele,13.04566076,77.35319406,Avalakuppe Hosahalli,
14332,FHOSE,Form House Gorinabele,13.04572344,77.35314578,Mallarabanavadi Cross,
14333,GPCRS,Ganigarapalya Cross Yantaganahalli,13.06550556,77.36000955,Gorinabele Cross,
14334,GNPLYH,Ganigarapalya Cross Yantaganahalli,13.06562543,77.35996462,Nelamangala,
14335,HSHA,Hosahalli Avalakuppe,12.98970784,77.33491212,Last Stop,
14336,HSLAP,Hosahalli Avalakuppe,12.98954842,77.33485311,Avalakuppe,
14337,RBANMS2,RBANMS College,12.98073662,77.61586279,Shivajinagara,
14338,RBNMSC,RBANMS College,12.98086665,77.61452571,Mayohall,
14339,KLNF,Kalyananagara 1st Block,13.02200038,77.6431261,Hennur Signal,
14340,KLNFB,Kalyananagara 1st Block,13.02187683,77.64330782,Indian OIL Corporation,
14341,KLNUB,Kalyananagara Under Bridge,13.02470898,77.64322937,Mantapa,
14342,SPKMTP,Shivaparvathi Kalyanamantapa,13.00861439,77.65141949,Channasandra Bridge,
14343,SPRKMT,Shivaparvathi Kalyanamantapa,13.00861177,77.651335,Banasawadi Fire Station,
14344,BGRC5,Bhuvanagiri Channasandra,13.01015039,77.65747726,Benniganahalli Bridge,
14345,CSRVN,CS-Raghuvanahalli Cross,12.8810847,77.5462313,Konanakunte Cross,
14346,CSDKS,CS-Doddakallasandra,12.88578198,77.55640391,Banashankari,
14347,CSIGC,CS-Indira Gandhi Circle,12.91098507,77.57874973,Jayanagara 4th Block,
14348,CSRVDC,CS-RV Dental College,12.91059683,77.58568827,Jayanagara 4th Block,
14349,CSSPC,CS-Shanthi Poly Clinic,12.92350577,77.58589782,Jayanagara,
14350,CSMETRO,CS-Metro Mart,12.89297677,77.56711364,Banashakari,
14351,SRNH,Srinidhi Hotel,13.01175401,77.64727581,SRR Kalyanamantapa,
14352,SRNHTL,Srinidhi Hotel,13.01178243,77.64721379,Fire Station Banasawadi,
14353,SRNHTL,Srinidhi Hotel,13.01178243,77.64721379,Fire Station Banasawadi,
14354,DLTKN,Doctors Layout Kasturinagara,13.00614375,77.65945271,Benniganahalli Bridge,
14355,DCTR,Doctors Layout Kasturinagara,13.00613689,77.65943527,Buvanagiri,
14356,CSRKT,CS-Rajanukunte,13.17284358,77.56426245,Doddaballapur,
14357,CSRJN,CS-Rajanukunte,13.17284619,77.56438851,Hebbala,
14358,CSSNGH,CS-Singanayakanahalli,13.1476479,77.56976031,Hebbala,
14359,CSNGH,CS- Nagenahalli Gate,13.13000713,77.57145178,Hebbala,
14360,ANPRGT,CS-Ananthapura Gate,13.11477329,77.57903304,Hebbala,
14361,CSCLRT,CS-California Resort,13.11446243,77.57918593,Hebbala,
14362,CKBHL,CS-Chikkabettahalli,13.08933551,77.55613267,Attur Layout,
14363,CSCBTHLI,CS- Chikkabettahalli,13.0894263,77.55634189,MS Palya,
14364,CSJLY,CS-Jally Machine VIdyaranyapura,13.08609499,77.55551241,Chikkabettahalli,
14365,CSHRNC,CS-Harinagara Cross,12.87908738,77.56725177,Konanakunte,
14366,CSSVPC,CS-Srinivasapura Cross,12.90387413,77.50821434,Abhiman Studio,
14367,CSJPN15,CS-JP Nagara 15th Cross,12.90625558,77.58579656,Sarakki Signal,
14368,CSJPN6,CS-JP Nagara 6th Phase,12.9063984,77.57740226,Sarakki Signal,
14369,CSJRGNHL,CS-Jaraganahalli,12.90104068,77.5733947,Konanakunte Cross,
14370,CSYLCNHL,CS-Yalachenahalli Kankapura Road,12.89699667,77.57114466,Konanakunte Cross,
14371,CSGBLL,CS-Gubbalala,12.88562314,77.54177481,KSIT College,
14372,CSSHTYHALLICROSS,CS-Shettyhalli Cross Kammagondanahalli Bridge,13.05030137,77.525644,Kammagondanahalli Bridge ,
14373,CSUTMSGRKSTR,CS-Uttam Sagar Hotel  Kasturinagara,13.00944479,77.64362097,Kasturinagara,
14374,CSSNIDHIUPASCH,CS-Srinidhi Upahara Banasawadi,13.01182424,77.64724866,SRR Kalyanamantappa,
14375,CSCFEDAYKSTR,CS-Cafe Coffee Day Kasturinagara,13.00800612,77.65865073,Kasturinagara ,
14376,CSGOPLNAPT,CS-Gopalan Apartments Kasturinagara,13.00057487,77.6610285,KR Puram Railway Station ,
14377,CSUNDRFLYKSTR,CS-Flyover Under Pass Kasturinagara,12.99832108,77.6635984,KR Puram Railway Station ,
14378,CSMANHTNPRK,CS-Manhattan Park ORRCA,12.97120832,77.71815687,Last Bus Stop,
14379,CSOMBRKSTR,CS-OMBR Layout Kasturinagara,13.0082165,77.6524736,SRR Kalyana Mantapa ,
14380,CSKDGBUSBR,CS-Kadugodi Bus Stand Bridge,12.99436521,77.75775701,Hope Form,
14381,CSBDC,CS-Budigere Cross,13.04646817,77.75055259,Hoskote,
14382,CSKMG1,CS-Katamanallur Gate,13.05384449,77.76205659,Hoskote,
14383,CSAVH1,CS-Avalahalli,13.03595856,77.73573339,Hoskote,
14384,CSBTH,CS-Bhattarahalli,13.02008879,77.70928648,Hoskote,
14385,CSSHNGRSIGN,CS-Sahakaranagara Signal,13.0624695,77.59350926,Hebbala ,
14386,CSCNRVDRBNK,CS-Canara Bank Vidyaranyapura,13.07213147,77.55624533,Vidyaranyapura ,
14387,TCILIMTEDBS,CS-TCI Limited Bus Stop,13.05914338,77.46574223,Madavara,
14388,CSMDRVRA,CS-Madavara,13.05673694,77.47458816,Anchepalya ,
14389,CSJINDLBS,CS-Jindal Bus Stop,13.05416326,77.48278499,Chikkabidarakallu,
14390,CSWDABS,CS-Widia Bus Stop,13.04926404,77.49641061,8th Mile ,
14391,CSYLKBUSSTN,CS-Yelahanka BWSSB Circle,13.10197979,77.58559138,Yelahanka Police Station ,
14392,CSBNSDWORRRD,CS-Horamavu Signal ORR Road,13.01900949,77.65627295,Ramamurthynagara,
14393,CSITPLBGR,CS-Big Bazar ITPL,12.98797113,77.73182407,Satya Sai Hospital,
14394,CSNWINTSCHL,CS-New Baldwin International Residential School Budigere,13.07254427,77.73722872,Budigere Cross,
14395,CSCSNABPORCA,CS-Cessna Business Park ORRCA,12.93630032,77.69517034,Last Bus Stop,
14396,CSVRDNVLGEORCA,CS-Vrindavan Tech Village ORRCA,12.93358291,77.68941164,Last Bus Stop,
14397,CSINTELORRCA,CS-Intel Technology Kundalhalli Gate,12.95823585,77.71556452,Last Bus Stop ,
14398,CSKLY,CS-Kalyani Park Connector,12.97117564,77.71757215,,
14399,CSNEWBELDOL,CS-Dollars Colony NEW BEL Road,13.03970047,77.56386548,MS Ramaiah College ,
14400,CSLMBIGRDN,CS-Lumbini Garden ORR Road,13.04333258,77.6093477,Nagavara ,
14401,CSSDNNGEF,CS-Sadanandanagara NGEF Road,12.9965292,77.66185999,NGEF ,
14402,CSKSTNGR2nd,CS-Kasturinagara 2nd Cross,13.00207237,77.6599583,Sadanandanagara ,
14403,KGVP,Kongovi PVT LTD Peenya,13.02149504,77.51100618,NTTF,
14404,KGVK,Kangovi PVT LTD Kukkanahalli,13.15427147,77.43826032,Kukkanahalli,
14405,KGVK2,CS-Kangovi PVT LTD Kukkanahalli,13.15449878,77.43835151,Chikkakukkanahalli,
14406,KGVP2,CS-Kongovi Pvt Ltd Peenya,13.0215316,77.51093946,NTTF,
14407,CQAL S,CQAL Layout Shankaranagara,13.05952354,77.58075401,Sahakaranagara police Station,
14408,BMES1,CS-BM English School,13.10691321,77.66939163,Kannur,
14409,BMES2,BM English School KAnnur,13.10695108,77.66972423,Kannur,
14410,ARMP,Army Public School Kamaraja Road,12.97840914,77.60931283,MG Road,
14411,ARMPB,CS-Army Public School Kamaraja Road,12.97869142,77.60936379,MG Road,
14412,CSKLNB,CS-Kalyananagara Bus Stand,13.02649118,77.63835579,End Point,
14413,INDRA1,CS-Indiranagara BM Shree Circle,12.98122276,77.64599204,,
14414,CMHR,CS-CMH Hospital,12.97810334,77.64675379,Police Station Indiranagara,
14415,CSCHNRSKGR,CS-Channasandra Kengeri Road,12.90292475,77.52154157,Uttrahalli ,
14416,CSUTRH,CS-Uttarahalli,12.90586537,77.54275247,Banashankari ,
14417,CSKDRNHCROSS,CS-Kadirenahalli Cross,12.91431775,77.56569341,Sarakki Signal,
14418,BEMLM,CS-BEML Layout Mylasandra 7th Stage,12.91407266,77.50056467,,
14419,CSSKNPL,CS-Sunkanapalya,12.90744973,77.49124669,Babasabarapalya,
14420,BEMLM7,BEML Layout Mylasandra 7th Stage,12.91403736,77.50052143,Mookambikanagara,
14421,IBS,Babasabarapalya,12.89799804,77.46402059,Kengeri TTMC,
14422,SDSH,CS-Sridevi Sagara Horamavu Junction,13.01960271,77.65520811,End Point,
14423,SDSH1,Sridevi Sagara Horamavu Junction,13.01958639,77.65516721,Horamavu Signal,
14424,FSKMH,CS-Favarity Shop Kammanahalli,13.02527604,77.63696976,Kalyananagara Bus Stnd RIng Road,
14425,FSKMH1,Favarity Shop Kammanahalli,13.02526395,77.63698652,Kalyananagara Ring Road,
14426,NYNDHLIII,Nayandahalli Junction,12.94429813,77.53008842,Veerabhadranagara ,
14427,CSBKCKTNR,CS-BK Circle Kottanuru Dinne Road,12.87074232,77.58315861,RBI Layout ,
14428,CSBKCKOTNURRD,CS-BK Circle Kottanuru Dinne Road,12.87061452,77.58318309,Jambu Savari Dinne ,
14429,CSRBILOKI,CS-RBI Layout,12.88813026,77.58200526,BK Circle ,
14430,CSBRGMILN,CS-Brigade Millenium,12.8924117,77.58197576,RBI Layout,
14431,CSINCHRAHTL,CS-Inchara Hotel JP Nagara,12.9003462,77.58582137,JP Nagara 15th Cross,
14432,CSINCHRAPRA,CS-Inchara Hotel JP Nagara,12.9004887,77.58586027,RBI Layout,
14433,CSSOFTZONE,CS-Salarapurai Soft Zone ( Bellenduru),12.92306069,77.67076761,Central Silk Board ,
14434,TVSCS,CS-TVS Cross,13.02861176,77.51954868,Jalahalli Cross,
14435,CSMEI,CS-MEI Layout,13.06281178,77.49961987,Sidedahalli,
14436,SDH5,CS-Sidedahalli Junction,13.06228919,77.4936372,Sidedahalli,
14437,CSSLT,CS-Soundarya Layout,13.0664553,77.49711871,Acharya College,
14438,CSSPH,CS-Sapthagiri Hospital,13.07071927,77.50380278,Chikkabanavara,
14439,CSJNPAT,CS-Janapriya Apartment,13.07329443,77.50304841,Chikkabanavara,
14440,PSSCS,CS-Peenya 2nd Stage,13.01088996,77.50679076,Last Point,
14441,CSAYP,CS-Sri Ayyapa School Keregodadahalli,13.07478596,77.51701802,Shettyhalli,
14442,AYPSC,CS-Sri Ayyappa School Keregudadahalli,13.07488653,77.51690805,Chikkabhanavara,
14443,GTKS,CS-Govardhan Talkies,13.0216698,77.55200878,Yeshbanthapura TTMC,
14444,UPKRLOC,Upkar Layout Cross,12.96371388,77.47988485,Ullala,
14445,HSTC,Ullala Satellite Town Cross,12.9620959,77.47855246,Ullala,
14446,CSHALMT,CS-HAL Main Gate,12.95845279,77.66608112,Marathahalli Bridge,
14447,GDHL2,CS-Guddadahalli Mysore Road,12.95594083,77.54596174,Sirsi Circle,
14448,CSKMT,CS-KR Market (Maszid),12.96447516,77.57800341,Town Hall,
14449,CSATGUPEPTBUK,CS-Attiguppe Petrol Bunk,12.95987868,77.53322259,Deepananjalinagara ,
14450,CSMCTCBSTND,CS-MCTC Bus Stand,12.95405357,77.54384279,Deepanajalinagara ,
14451,CSSRSCCIRCL,CS-Sirsi Circle,12.96027077,77.55936876,Chamarajapete ,
14452,CSCHMRPTE,CS-Chamarajapete,12.95707005,77.56705731,Sirsi Circle ,
14453,CSMKLKTABS,CS-Makkala Koota,12.95737196,77.57349059,Lalbag Main Gate,
14454,CSMKKLAKOTA,CS-Makkala Koota,12.95727916,77.57325053,Chamarajapete,
14455,CSMINRVACIRLCE,CS-Minerva Circle SP Road,12.95528474,77.57999964,Lalbagh Main Gate ,
14456,CSMNRVACIRLC,CS-Minerva Circle SP Road,12.95522462,77.57969119,Makkala Koota ,
14457,CSBNGDRYCIR,CS-Bengaluru Dairy Circle,12.93716951,77.60075927,Lakkasandra ,
14458,PRTCHPAK,Prestige Tech Park ORRCA,12.94299894,77.69153595,Last Bus Stop,
14459,RGDM4,CS-Raghavendra Dhama,13.11468741,77.51489338,Doddabyalakere,
14460,CSRM3,CS-Raghavendra Dhama,13.11458911,77.51472339,,
14461,DBLKR4,CS-Doddabyalakere,13.11276738,77.52489433,Lakshmipura Cross,
14462,MDAGR,CS-Medi Agrahara,13.10142955,77.53048036,MS Palya,
14463,DBLKRE,CS-Dodda Byaladakere,13.11273758,77.52483968,Shivakote,
14464,LKPC,CS-LakshmiPura Cross,13.09206034,77.53405809,MS Palya,
14465,CSLPRCRS,CS-Lakshmipura Cross,13.09206557,77.53399238,Dodda Byalakere,
14466,MSPL4,CS-MS Palya,13.08147365,77.54830666,Gangamma Circle,
14467,CSKRBCS,CS-Kurubarahalli Cross,13.12674983,77.51952857,Doddabyalakere,
14468,CSKRBCS1,CS-Kurubarahalli Cross,13.12672763,77.51950309,Shivakote,
14469,CSCHDPL,CS-Choudappa Layout,13.11008064,77.52802312,MS Palya,
14470,CSkNSRN,CS-Kansiram Nagara,13.09051016,77.53933668,MS Palya,
14471,KNRN,CS-Kansiram Nagara,13.09046804,77.53945101,Laksmipura Cross,
14472,CSSVKT,CS-Shivakote,13.13372604,77.51470864,Kurubarahalli Cross,
14473,CRHSL,CS-Christal House Learning School,13.09437827,77.65171722,Kannuru,
14474,CRLHS,CS-Christal House Learning School,13.09431949,77.65163139,Bellahalli,
14475,CSGST2,CS-Ganesh Temple KR Puram,13.00840728,77.6948002,Hoskote,
14476,CSTCP3,CS-TC Palya,13.02174297,77.69952357, B Channasandra,
14477,CSTCP4,CS-TC Palya,13.02169855,77.69964695, B Channasandra,
14478,MRC5,CS-Mariyappa Circle,13.02463645,77.63139311,Lingarajapura,
14479,LVTS,CS-Lavanya Talkies,12.98587438,77.61543699,Lido Talkies,
14480,LVNTKS,CS- Lavanya Talkies,12.98580575,77.6153934,Lido Talkies,
14481,CSMHL5,CS-Mayohall,12.97353748,77.6109805,Garudamall,
14482,CSBRF,CS-Brand Factory,12.95281979,77.70027459,Central Silk Board,
14483,GUBBI,CS-Gubbi Cross,13.06443041,77.65185535,Hennur Cross,
14484,XME,ELC City Phase-2 Xavier Institute of Management,12.8476511,77.67500818,Electronic City 2nd Phase,
14485,DVSRD5,CS-Devis Road,13.00325169,77.61910222,Coles Park,
14486,CSKTMNLURGT,Katamanalluru Gate,13.0531893,77.76184671,Hosakote Kodi,
14487,CSTHS,CS-Thanisandra,13.05611769,77.63288945,Nagavara Junction,
14488,CSTHS5,CS-Thanisandra,13.05593479,77.63222225,Ranchenahalli,
14489,CSASTNR,CS- Ashwathnagar Thanisandra,13.0526935,77.63121977,Thanisandra,
14490,THSCS,CS-Thanisandra,13.05612879,77.63281234,RK Hegadenagar,
14491,KTNRCS,CS-Kothanuru,13.06177646,77.64888816,Hennur Junction,
14492,KTNRCS5,CS-Kothanuru,13.06181108,77.64886301,Bagalur,
14493,CSBDSN,CS- BDS Nagara,13.06575694,77.64291052,RK Hegade Nagara,
14494,CSRSTNS,CS-Rastrothan School,13.06748342,77.63389561,Yelahanka  ,
14495,CSTLCL,CS-Telecom Layout,13.0679805,77.61653401,Sampigehalli,
14496,ELC4,ELC Dummy,12.84373895,77.67327815,,
14497,ELC6,ELC Connector,12.84373633,77.67380923,,
14498,ELC7,ELC Dummy,12.84548168,77.67230284,,
14499,NLN,Neeladri Nagar SNN Raj Neeladri Apartment,12.84305379,77.64424995,Thogur Cross,
14500,NLN4,Neeladri Nagar SNN Raj Neeladri Apartment,12.84309923,77.6443056,Neeladri Nagar,
14501,MLES18CRS,CS-Malleshwaram 18th Cross,13.00851051,77.57124156,Sankey Road ,
14502,CSJKRBGSLO,CS-Jakkur Double Road BGSLO,13.07269318,77.60407716,Amruthahalli,
14503,CSHBLB,CS-Hebbala Bridge,13.04329469,77.59034693,Yelahanka,
14504,CSNGCRS,CS-Nagasandra Cross,13.03862455,77.50453971,Jalahalli Cross,
14505,CSRKMN,CS-Rukmininagara,13.04097824,77.50479687,Jalahalli Cross,
14506,CS8th,CS-8th Mile,13.04556669,77.50729971,Hesaraghatta,
14507,CSJHLAP,CS-Jalahalli East Air Force School,13.07243845,77.54673019,Last Point,
14508,JHLPS,CS-Jalahalli Police Staion,13.04884498,77.55016576,BEL Circle,
14509,CSITIC5,CS-ITI Circle,13.00775653,77.68333912,B Channasandra,
14510,CSKBS,CS-Kempegowda Bus Station,12.97745383,77.57201806,Khodays,
14511,CSKLNB5,CS-Kalyananagara Bus Stand,13.02626644,77.63678636,Hebbala,
14512,BTRPR5,CS- Byatarayanapura,13.06715161,77.5929755,Yelahanka ,
14513,CSNCHP1,CS-Anchepalya,12.89243752,77.45749209,,
14514,CSMKC2,CS-Munnekolalu Cross,12.95639304,77.70901859,Varthur,
14515,VSTNR,Vasanthanagara,12.99382911,77.59540625,JC Nagar,
14516,CSERY,CS-Bagmane World Technology Center Doddanekkundi,12.98258317,77.69272686,Hebbala,
14517,CSSVR2,CS-Swamy Vivekananda Road Metro Station,12.9858195,77.64502175,Arival,
14518,CSJOHNWTL,CS-John F Weltch Tech Center (GE),12.9735816,77.72695184,Last Bus Stop ,
14519,CSINDRBDA,CS-Indiranagara BDA Complex,12.98258317,77.63647825,Halasuru ,
14520,CSHLSRULKE,CS-Halasuru Lake,12.98153771,77.62320131,Mekhri Circle ,
14521,CSMKHCIRLCE,CS-Mekhri Circle,13.01443104,77.58333027,CPRI,
14522,CSIAF,CS-Indian Airforce Yelahanka,13.13104348,77.61499375,Devanahalli,
14523,CSIAF2,CS-Indian Airforce Yelahanka,13.13143268,77.6153763,Hebbala,
14524,CSBPS3,CS-Bannerghatta Police Station,12.81384004,77.58146077,Jungle Palya Gate,
14525,CSBEL2,BEL Circle,13.04359649,77.55718946,Goraguntepalya,
14526,CVNR,CS-Cauvery Nagara,12.99964676,77.5304465,Last Bus Stop,
14527,CSMJNR,CS-Navarang Bar,12.99126621,77.55773563,Magadi Road,
14528,ISROL JQ,CS-ISRO Quarters Jalahalli,13.04510713,77.53496502,End Point Quaters,
14529,CSHEG2,CS-Hebbagodi,12.82585233,77.68312454,Attibele,
14530,JCNR5,CS-JC Nagara,13.00942289,77.59459789,Shivajinagara,
14531,CSTVTR,CS-TV Tower,13.00951143,77.59084314,Mekhri Circle,
14532,CSSDPS,CS-Sadashivanagara Police Station,13.01457346,77.57284015,TATA Institute,
14533,CSYTTMCCS,CS-Yeshwanthapura TTMC,13.01770288,77.55719751,Govardhan Talkies,
14534,CSISCKON,CS-ISCKON Temple,13.01141264,77.55120277,Rajajinagara 1st Block,
14535,VNKRH,CS-Vinayakanagara Hesarughatta,13.13861545,77.47476116,Dasenahalli hesaraghatta Road,
14536,CSVNSH,CS-Vinayakanagara Hesarughatta,13.13867552,77.47479703,Jalahalli Cross,
14537,KRGDLi,CS-Kereguddadahalli,13.07556453,77.51699656,Chikkabhanavara,
14538,CSMTKR,CS-Muthkur Shivakote,13.15546257,77.50818551,Ivarakandapura,
14539,CSMTKR2,CS-Muthkur Shivakote,13.15629509,77.50912629,Seethakempanahalli,
14540,CSHRCLI,CS-HuruliChikkanahalli,13.11598178,77.48278633,Chikkabhanavara,
